order,file_path,thumbnail,capture_uuid,page_uri,book_uri
135,http://images.nypl.org/index.php?id=5260472&t=v,http://images.nypl.org/index.php?id=5260472&t=r,e4b0bea0-00b1-0133-27b6-58d385a7bbd0,http://digitalcollections.nypl.org/items/e4b0bea0-00b1-0133-27b6-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
136,http://images.nypl.org/index.php?id=5260473&t=v,http://images.nypl.org/index.php?id=5260473&t=r,e4ba3730-00b1-0133-6ca2-58d385a7bbd0,http://digitalcollections.nypl.org/items/e4ba3730-00b1-0133-6ca2-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
137,http://images.nypl.org/index.php?id=5260474&t=v,http://images.nypl.org/index.php?id=5260474&t=r,e4c3cbc0-00b1-0133-385b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e4c3cbc0-00b1-0133-385b-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
138,http://images.nypl.org/index.php?id=5260475&t=v,http://images.nypl.org/index.php?id=5260475&t=r,e4cddc60-00b1-0133-9206-58d385a7bbd0,http://digitalcollections.nypl.org/items/e4cddc60-00b1-0133-9206-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
139,http://images.nypl.org/index.php?id=5260476&t=v,http://images.nypl.org/index.php?id=5260476&t=r,e4d779b0-00b1-0133-b178-58d385a7bbd0,http://digitalcollections.nypl.org/items/e4d779b0-00b1-0133-b178-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
140,http://images.nypl.org/index.php?id=5260477&t=v,http://images.nypl.org/index.php?id=5260477&t=r,e4e12280-00b1-0133-0b06-58d385a7bbd0,http://digitalcollections.nypl.org/items/e4e12280-00b1-0133-0b06-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
141,http://images.nypl.org/index.php?id=5260478&t=v,http://images.nypl.org/index.php?id=5260478&t=r,e4eacdf0-00b1-0133-3ffc-58d385a7bbd0,http://digitalcollections.nypl.org/items/e4eacdf0-00b1-0133-3ffc-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
142,http://images.nypl.org/index.php?id=5260479&t=v,http://images.nypl.org/index.php?id=5260479&t=r,e4f44280-00b1-0133-6e6e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e4f44280-00b1-0133-6e6e-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
143,http://images.nypl.org/index.php?id=5260480&t=v,http://images.nypl.org/index.php?id=5260480&t=r,e4fe1830-00b1-0133-00d0-58d385a7bbd0,http://digitalcollections.nypl.org/items/e4fe1830-00b1-0133-00d0-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
144,http://images.nypl.org/index.php?id=5260481&t=v,http://images.nypl.org/index.php?id=5260481&t=r,e507bbc0-00b1-0133-4d75-58d385a7bbd0,http://digitalcollections.nypl.org/items/e507bbc0-00b1-0133-4d75-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
145,http://images.nypl.org/index.php?id=5260482&t=v,http://images.nypl.org/index.php?id=5260482&t=r,e5114a80-00b1-0133-2fc4-58d385a7bbd0,http://digitalcollections.nypl.org/items/e5114a80-00b1-0133-2fc4-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
146,http://images.nypl.org/index.php?id=5260483&t=v,http://images.nypl.org/index.php?id=5260483&t=r,e51aec80-00b1-0133-59fa-58d385a7bbd0,http://digitalcollections.nypl.org/items/e51aec80-00b1-0133-59fa-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
147,http://images.nypl.org/index.php?id=5260484&t=v,http://images.nypl.org/index.php?id=5260484&t=r,e5247ca0-00b1-0133-680e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e5247ca0-00b1-0133-680e-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
148,http://images.nypl.org/index.php?id=5260485&t=v,http://images.nypl.org/index.php?id=5260485&t=r,e52e1950-00b1-0133-b36b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e52e1950-00b1-0133-b36b-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
149,http://images.nypl.org/index.php?id=5260486&t=v,http://images.nypl.org/index.php?id=5260486&t=r,e53788c0-00b1-0133-b135-58d385a7bbd0,http://digitalcollections.nypl.org/items/e53788c0-00b1-0133-b135-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
150,http://images.nypl.org/index.php?id=5260487&t=v,http://images.nypl.org/index.php?id=5260487&t=r,e54108d0-00b1-0133-1893-58d385a7bbd0,http://digitalcollections.nypl.org/items/e54108d0-00b1-0133-1893-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
151,http://images.nypl.org/index.php?id=5260488&t=v,http://images.nypl.org/index.php?id=5260488&t=r,e54a8440-00b1-0133-65a4-58d385a7bbd0,http://digitalcollections.nypl.org/items/e54a8440-00b1-0133-65a4-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
152,http://images.nypl.org/index.php?id=5260489&t=v,http://images.nypl.org/index.php?id=5260489&t=r,e553e8f0-00b1-0133-c4df-58d385a7bbd0,http://digitalcollections.nypl.org/items/e553e8f0-00b1-0133-c4df-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
153,http://images.nypl.org/index.php?id=5260490&t=v,http://images.nypl.org/index.php?id=5260490&t=r,e55d9770-00b1-0133-b6a9-58d385a7bbd0,http://digitalcollections.nypl.org/items/e55d9770-00b1-0133-b6a9-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
154,http://images.nypl.org/index.php?id=5260491&t=v,http://images.nypl.org/index.php?id=5260491&t=r,e56716b0-00b1-0133-f420-58d385a7bbd0,http://digitalcollections.nypl.org/items/e56716b0-00b1-0133-f420-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0
