order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
124,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1d4c960-015a-0133-d58c-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1d4c960-015a-0133-d58c-58d385a7bbd0.right.jpg,c1d4c960-015a-0133-d58c-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1d4c960-015a-0133-d58c-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.895174,1373.79,2052,1218.21,0,1373.79,2052
125,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1de9140-015a-0133-e400-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1de9140-015a-0133-e400-58d385a7bbd0.left.jpg,c1de9140-015a-0133-e400-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1de9140-015a-0133-e400-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0,1356.8,2015,0,0,1356.8,2015
125,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1de9140-015a-0133-e400-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1de9140-015a-0133-e400-58d385a7bbd0.right.jpg,c1de9140-015a-0133-e400-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1de9140-015a-0133-e400-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0,1356.8,2015,1203.2,0,1356.8,2015
126,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1e80b20-015a-0133-3913-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1e80b20-015a-0133-3913-58d385a7bbd0.left.jpg,c1e80b20-015a-0133-3913-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1e80b20-015a-0133-3913-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.70606,1388.63,2119,0,0,1388.63,2119
126,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1e80b20-015a-0133-3913-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1e80b20-015a-0133-3913-58d385a7bbd0.right.jpg,c1e80b20-015a-0133-3913-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1e80b20-015a-0133-3913-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.70606,1388.63,2119,1231.37,0,1388.63,2119
127,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1f1c930-015a-0133-32f1-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1f1c930-015a-0133-32f1-58d385a7bbd0.left.jpg,c1f1c930-015a-0133-32f1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1f1c930-015a-0133-32f1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.531537,1366.37,2071,0,0,1366.37,2071
127,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1f1c930-015a-0133-32f1-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1f1c930-015a-0133-32f1-58d385a7bbd0.right.jpg,c1f1c930-015a-0133-32f1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1f1c930-015a-0133-32f1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.531537,1366.37,2071,1211.63,0,1366.37,2071
128,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1fba720-015a-0133-a1d3-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1fba720-015a-0133-a1d3-58d385a7bbd0.left.jpg,c1fba720-015a-0133-a1d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1fba720-015a-0133-a1d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.979081,1374.85,2080,0,0,1374.85,2080
128,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c1fba720-015a-0133-a1d3-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c1fba720-015a-0133-a1d3-58d385a7bbd0.right.jpg,c1fba720-015a-0133-a1d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/c1fba720-015a-0133-a1d3-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.979081,1374.85,2080,1219.15,0,1374.85,2080
129,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2054340-015a-0133-65cd-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2054340-015a-0133-65cd-58d385a7bbd0.left.jpg,c2054340-015a-0133-65cd-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2054340-015a-0133-65cd-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.923143,1373.79,2076,0,0,1373.79,2076
129,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2054340-015a-0133-65cd-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2054340-015a-0133-65cd-58d385a7bbd0.right.jpg,c2054340-015a-0133-65cd-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2054340-015a-0133-65cd-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.923143,1373.79,2076,1218.21,0,1373.79,2076
130,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c20ecc30-015a-0133-1a65-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c20ecc30-015a-0133-1a65-58d385a7bbd0.left.jpg,c20ecc30-015a-0133-1a65-58d385a7bbd0,http://digitalcollections.nypl.org/items/c20ecc30-015a-0133-1a65-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.419639,1364.25,2052,0,0,1364.25,2052
130,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c20ecc30-015a-0133-1a65-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c20ecc30-015a-0133-1a65-58d385a7bbd0.right.jpg,c20ecc30-015a-0133-1a65-58d385a7bbd0,http://digitalcollections.nypl.org/items/c20ecc30-015a-0133-1a65-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.419639,1364.25,2052,1209.75,0,1364.25,2052
131,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c21854b0-015a-0133-6c1e-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c21854b0-015a-0133-6c1e-58d385a7bbd0.left.jpg,c21854b0-015a-0133-6c1e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c21854b0-015a-0133-6c1e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.727349,1371.64,2061,0,0,1371.64,2061
131,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c21854b0-015a-0133-6c1e-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c21854b0-015a-0133-6c1e-58d385a7bbd0.right.jpg,c21854b0-015a-0133-6c1e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c21854b0-015a-0133-6c1e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.727349,1371.64,2061,1216.36,0,1371.64,2061
132,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c221f090-015a-0133-0d0f-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c221f090-015a-0133-0d0f-58d385a7bbd0.left.jpg,c221f090-015a-0133-0d0f-58d385a7bbd0,http://digitalcollections.nypl.org/items/c221f090-015a-0133-0d0f-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.11892,1379.06,2087,0,0,1379.06,2087
132,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c221f090-015a-0133-0d0f-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c221f090-015a-0133-0d0f-58d385a7bbd0.right.jpg,c221f090-015a-0133-0d0f-58d385a7bbd0,http://digitalcollections.nypl.org/items/c221f090-015a-0133-0d0f-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.11892,1379.06,2087,1222.94,0,1379.06,2087
133,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c22bb090-015a-0133-92fe-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c22bb090-015a-0133-92fe-58d385a7bbd0.left.jpg,c22bb090-015a-0133-92fe-58d385a7bbd0,http://digitalcollections.nypl.org/items/c22bb090-015a-0133-92fe-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.951112,1375.88,2077,0,0,1375.88,2077
133,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c22bb090-015a-0133-92fe-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c22bb090-015a-0133-92fe-58d385a7bbd0.right.jpg,c22bb090-015a-0133-92fe-58d385a7bbd0,http://digitalcollections.nypl.org/items/c22bb090-015a-0133-92fe-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.951112,1375.88,2077,1220.12,0,1375.88,2077
134,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2357b80-015a-0133-b95b-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2357b80-015a-0133-b95b-58d385a7bbd0.left.jpg,c2357b80-015a-0133-b95b-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2357b80-015a-0133-b95b-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.783292,1371.67,2071,0,0,1371.67,2071
134,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2357b80-015a-0133-b95b-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2357b80-015a-0133-b95b-58d385a7bbd0.right.jpg,c2357b80-015a-0133-b95b-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2357b80-015a-0133-b95b-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.783292,1371.67,2071,1216.33,0,1371.67,2071
135,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c23ef1e0-015a-0133-caa1-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c23ef1e0-015a-0133-caa1-58d385a7bbd0.left.jpg,c23ef1e0-015a-0133-caa1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c23ef1e0-015a-0133-caa1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.167858,1360.01,2042,0,0,1360.01,2042
135,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c23ef1e0-015a-0133-caa1-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c23ef1e0-015a-0133-caa1-58d385a7bbd0.right.jpg,c23ef1e0-015a-0133-caa1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c23ef1e0-015a-0133-caa1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.167858,1360.01,2042,1205.99,0,1360.01,2042
136,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c24873c0-015a-0133-31ac-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c24873c0-015a-0133-31ac-58d385a7bbd0.left.jpg,c24873c0-015a-0133-31ac-58d385a7bbd0,http://digitalcollections.nypl.org/items/c24873c0-015a-0133-31ac-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.2867,1381.21,2096,0,0,1381.21,2096
136,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c24873c0-015a-0133-31ac-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c24873c0-015a-0133-31ac-58d385a7bbd0.right.jpg,c24873c0-015a-0133-31ac-58d385a7bbd0,http://digitalcollections.nypl.org/items/c24873c0-015a-0133-31ac-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.2867,1381.21,2096,1224.79,0,1381.21,2096
137,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c25239a0-015a-0133-5368-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c25239a0-015a-0133-5368-58d385a7bbd0.left.jpg,c25239a0-015a-0133-5368-58d385a7bbd0,http://digitalcollections.nypl.org/items/c25239a0-015a-0133-5368-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.2867,1381.21,2094,0,0,1381.21,2094
137,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c25239a0-015a-0133-5368-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c25239a0-015a-0133-5368-58d385a7bbd0.right.jpg,c25239a0-015a-0133-5368-58d385a7bbd0,http://digitalcollections.nypl.org/items/c25239a0-015a-0133-5368-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.2867,1381.21,2094,1224.79,0,1381.21,2094
138,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c25c1da0-015a-0133-2ef1-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c25c1da0-015a-0133-2ef1-58d385a7bbd0.left.jpg,c25c1da0-015a-0133-2ef1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c25c1da0-015a-0133-2ef1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.25874,1380.15,2087,0,0,1380.15,2087
138,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c25c1da0-015a-0133-2ef1-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c25c1da0-015a-0133-2ef1-58d385a7bbd0.right.jpg,c25c1da0-015a-0133-2ef1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c25c1da0-015a-0133-2ef1-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.25874,1380.15,2087,1223.85,0,1380.15,2087
139,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c265b3a0-015a-0133-b611-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c265b3a0-015a-0133-b611-58d385a7bbd0.left.jpg,c265b3a0-015a-0133-b611-58d385a7bbd0,http://digitalcollections.nypl.org/items/c265b3a0-015a-0133-b611-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.17485,1379.09,2088,0,0,1379.09,2088
139,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c265b3a0-015a-0133-b611-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c265b3a0-015a-0133-b611-58d385a7bbd0.right.jpg,c265b3a0-015a-0133-b611-58d385a7bbd0,http://digitalcollections.nypl.org/items/c265b3a0-015a-0133-b611-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.17485,1379.09,2088,1222.91,0,1379.09,2088
140,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c26f5e20-015a-0133-7998-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c26f5e20-015a-0133-7998-58d385a7bbd0.left.jpg,c26f5e20-015a-0133-7998-58d385a7bbd0,http://digitalcollections.nypl.org/items/c26f5e20-015a-0133-7998-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.17485,1380.12,2088,0,0,1380.12,2088
140,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c26f5e20-015a-0133-7998-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c26f5e20-015a-0133-7998-58d385a7bbd0.right.jpg,c26f5e20-015a-0133-7998-58d385a7bbd0,http://digitalcollections.nypl.org/items/c26f5e20-015a-0133-7998-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.17485,1380.12,2088,1223.88,0,1380.12,2088
141,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2794f00-015a-0133-0542-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2794f00-015a-0133-0542-58d385a7bbd0.left.jpg,c2794f00-015a-0133-0542-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2794f00-015a-0133-0542-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.17485,1380.12,2088,0,0,1380.12,2088
141,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2794f00-015a-0133-0542-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2794f00-015a-0133-0542-58d385a7bbd0.right.jpg,c2794f00-015a-0133-0542-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2794f00-015a-0133-0542-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.17485,1380.12,2088,1223.88,0,1380.12,2088
142,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c282c880-015a-0133-37aa-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c282c880-015a-0133-37aa-58d385a7bbd0.left.jpg,c282c880-015a-0133-37aa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c282c880-015a-0133-37aa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.20281,1379.09,2090,0,0,1379.09,2090
142,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c282c880-015a-0133-37aa-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c282c880-015a-0133-37aa-58d385a7bbd0.right.jpg,c282c880-015a-0133-37aa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c282c880-015a-0133-37aa-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.20281,1379.09,2090,1222.91,0,1379.09,2090
143,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c28c8940-015a-0133-365a-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c28c8940-015a-0133-365a-58d385a7bbd0.left.jpg,c28c8940-015a-0133-365a-58d385a7bbd0,http://digitalcollections.nypl.org/items/c28c8940-015a-0133-365a-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.14688,1378.03,2086,0,0,1378.03,2086
143,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c28c8940-015a-0133-365a-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c28c8940-015a-0133-365a-58d385a7bbd0.right.jpg,c28c8940-015a-0133-365a-58d385a7bbd0,http://digitalcollections.nypl.org/items/c28c8940-015a-0133-365a-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.14688,1378.03,2086,1221.97,0,1378.03,2086
144,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2964f80-015a-0133-9b42-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2964f80-015a-0133-9b42-58d385a7bbd0.left.jpg,c2964f80-015a-0133-9b42-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2964f80-015a-0133-9b42-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.20281,1380.12,2093,0,0,1380.12,2093
144,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2964f80-015a-0133-9b42-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2964f80-015a-0133-9b42-58d385a7bbd0.right.jpg,c2964f80-015a-0133-9b42-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2964f80-015a-0133-9b42-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.20281,1380.12,2093,1223.88,0,1380.12,2093
145,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c29fe020-015a-0133-fd25-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c29fe020-015a-0133-fd25-58d385a7bbd0.left.jpg,c29fe020-015a-0133-fd25-58d385a7bbd0,http://digitalcollections.nypl.org/items/c29fe020-015a-0133-fd25-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.20281,1380.15,2135,0,0,1380.15,2135
145,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c29fe020-015a-0133-fd25-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c29fe020-015a-0133-fd25-58d385a7bbd0.right.jpg,c29fe020-015a-0133-fd25-58d385a7bbd0,http://digitalcollections.nypl.org/items/c29fe020-015a-0133-fd25-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.20281,1380.15,2135,1223.85,0,1380.15,2135
146,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2aa4790-015a-0133-b1c5-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2aa4790-015a-0133-b1c5-58d385a7bbd0.left.jpg,c2aa4790-015a-0133-b1c5-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2aa4790-015a-0133-b1c5-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.951112,1375.91,2194,0,0,1375.91,2194
146,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2aa4790-015a-0133-b1c5-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2aa4790-015a-0133-b1c5-58d385a7bbd0.right.jpg,c2aa4790-015a-0133-b1c5-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2aa4790-015a-0133-b1c5-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,0.951112,1375.91,2194,1220.09,0,1375.91,2194
147,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2b3d8d0-015a-0133-9f7a-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2b3d8d0-015a-0133-9f7a-58d385a7bbd0.left.jpg,c2b3d8d0-015a-0133-9f7a-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2b3d8d0-015a-0133-9f7a-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.20281,1380.15,2141,0,0,1380.15,2141
147,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2b3d8d0-015a-0133-9f7a-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2b3d8d0-015a-0133-9f7a-58d385a7bbd0.right.jpg,c2b3d8d0-015a-0133-9f7a-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2b3d8d0-015a-0133-9f7a-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.20281,1380.15,2141,1223.85,0,1380.15,2141
148,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2bd63c0-015a-0133-c12e-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2bd63c0-015a-0133-c12e-58d385a7bbd0.left.jpg,c2bd63c0-015a-0133-c12e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2bd63c0-015a-0133-c12e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.87375,1391.81,2127,0,0,1391.81,2127
148,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2bd63c0-015a-0133-c12e-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2bd63c0-015a-0133-c12e-58d385a7bbd0.right.jpg,c2bd63c0-015a-0133-c12e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2bd63c0-015a-0133-c12e-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.87375,1391.81,2127,1234.19,0,1391.81,2127
149,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/c2c805d0-015a-0133-fe8c-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/c2c805d0-015a-0133-fe8c-58d385a7bbd0.left.jpg,c2c805d0-015a-0133-fe8c-58d385a7bbd0,http://digitalcollections.nypl.org/items/c2c805d0-015a-0133-fe8c-58d385a7bbd0,http://digitalcollections.nypl.org/items/c0c38370-015a-0133-065e-58d385a7bbd0,1.78991,1391.78,2146,0,0,1391.78,2146
