order,file_path,thumbnail,width,height,date_created
373,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0373.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0373_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
374,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0374.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0374_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
375,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0375.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0375_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
376,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0376.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0376_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
377,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0377.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0377_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
378,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0378.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0378_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
379,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0379.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0379_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
380,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0380.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0380_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
381,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0381.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0381_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
382,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0382.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0382_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
383,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0383.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0383_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
384,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0384.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0384_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
385,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0385.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0385_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
386,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0386.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0386_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
387,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0387.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0387_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
388,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0388.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0388_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
389,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0389.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0389_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
390,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0390.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0390_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
391,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0391.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0391_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
392,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0392.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0392_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
393,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0393.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0393_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
394,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0394.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0394_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
395,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0395.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0395_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
396,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0396.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0396_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
397,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0397.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0397_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
398,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0398.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0398_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
399,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0399.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0399_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
400,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0400.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0400_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
401,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0401.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0401_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
402,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0402.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0402_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
403,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0403.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0403_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
404,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0404.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0404_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
405,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0405.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0405_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
406,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0406.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0406_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
407,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0407.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0407_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
408,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0408.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0408_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
409,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0409.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0409_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
410,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0410.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0410_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
411,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0411.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0411_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
412,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0412.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0412_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
413,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0413.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0413_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
414,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0414.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0414_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
415,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0415.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0415_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
416,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0416.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0416_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
417,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0417.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0417_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
418,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0418.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0418_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
419,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0419.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0419_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
420,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0420.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0420_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
421,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0421.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0421_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
422,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0422.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0422_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
423,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0423.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0423_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
424,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0424.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0424_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
425,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0425.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0425_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
426,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0426.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0426_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
427,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0427.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0427_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
428,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0428.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0428_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
429,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0429.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0429_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
430,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0430.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0430_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
431,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0431.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0431_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
432,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0432.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0432_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
433,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0433.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0433_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
434,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0434.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0434_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
435,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0435.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0435_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
436,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0436.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0436_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
437,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0437.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0437_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
438,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0438.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0438_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
439,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0439.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0439_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
440,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0440.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0440_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
441,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0441.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0441_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
442,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0442.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0442_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
443,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0443.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0443_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
444,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0444.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0444_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
445,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0445.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0445_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
446,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0446.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0446_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
447,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0447.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0447_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
448,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0448.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0448_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
449,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0449.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0449_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
450,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0450.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0450_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
451,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0451.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0451_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
452,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0452.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0452_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
453,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0453.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0453_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
454,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0454.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0454_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
455,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0455.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0455_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
456,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0456.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0456_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
457,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0457.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0457_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
458,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0458.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0458_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
459,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0459.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0459_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
460,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0460.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0460_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
461,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0461.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0461_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
462,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0462.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0462_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
463,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0463.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0463_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
464,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0464.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0464_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
465,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0465.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0465_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
466,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0466.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0466_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
467,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0467.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0467_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
468,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0468.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0468_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
469,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0469.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0469_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
470,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0470.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0470_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
471,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0471.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0471_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
472,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0472.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0472_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
473,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0473.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0473_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
474,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0474.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0474_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
475,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0475.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0475_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
476,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0476.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0476_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
477,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0477.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0477_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
478,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0478.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0478_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
479,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0479.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0479_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
480,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0480.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0480_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
481,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0481.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0481_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
482,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0482.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0482_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
483,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0483.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0483_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
484,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0484.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0484_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
485,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0485.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0485_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
486,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0486.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0486_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
487,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0487.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0487_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
488,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0488.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0488_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
489,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0489.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0489_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
490,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0490.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0490_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
491,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0491.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0491_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
492,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0492.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0492_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
493,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0493.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0493_thumb.jpg,2894,4563,Tue Sep 22 09:59:46 CDT 2015
494,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0494.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0494_thumb.jpg,2848,4532,Tue Sep 22 09:59:46 CDT 2015
495,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0495.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0495_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
496,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0496.jpg,http://whaling-data.oldweather.org/subjects/logbookofbetseyw00unse_0496_thumb.jpg,3744,5616,Tue Sep 22 09:59:46 CDT 2015
